"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"15" "Chiefs D/ST" "-1.72-15.08" 37.42 2.05 1.2 0.72 0 0.54 "#3" 15.08 -1.72 8.4 70.56 7 -3 424.584 6 -3 3.13
"2" "Colts D/ST" "-0.31-8.83" 27.83 1.56 0.82 0.62 0 0.1 "#28" 8.83 -0.31 4.57 20.8849 6 -1 374.716 5 -1 3.04
"2" "Chiefs D/ST" "-1.05-8.65" 29.79 1.4 0.82 0.62 0.04 0.1 "#6" 8.65 -1.05 4.85 23.5225 6 -1 384.908 5 -1 2.96
"17" "Cardinals D/ST" "-0.07-8.15" 29.06 1.98 0.56 0.5 0 0.14 "#9" 8.15 -0.07 4.11 16.8921 6 -1 381.112 5 -1 2.94
"10" "Raiders D/ST" "-1.91-12.05" 33.91 2.06 0.84 0.94 0.03 0.21 "#3" 12.05 -1.91 6.98 48.7204 6 -1 406.332 6 -3 2.94
"17" "Lions D/ST" "-1.13-8.61" 30.44 1.9 0.68 0.36 0.02 0.14 "#10" 8.61 -1.13 4.87 23.7169 6 -1 388.288 5 -1 2.86
"1" "49ers D/ST" "-0.12-8.04" 28.39 1.66 0.64 0.68 0.02 0.08 "#23" 8.04 -0.12 4.08 16.6464 6 -1 377.628 5 -1 2.82
"1" "Buccaneers D/ST" "-1.98-8.48" 31.37 1.42 0.62 0.54 0.02 0.14 "#2" 8.48 -1.98 5.23 27.3529 6 -1 393.124 5 -1 2.62
"14" "Bengals D/ST" "0.18-9.14" 33.64 2.13 0.68 0.78 0.02 0.25 "#3" 9.14 0.18 4.48 20.0704 6 -1 404.928 6 -3 2.59
"7" "Titans D/ST" "-1.79-14.51" 35.26 3.01 0.91 0.98 0.07 0.27 "#3" 14.51 -1.79 8.15 66.4225 7 -3 413.352 6 -3 2.55
"9" "Saints D/ST" "-4.68-17.30" 34.6 3.47 1.04 1.19 0 0.05 "#4" 17.3 -4.68 10.99 120.7801 7 -3 409.92 6 -3 2.23
"1" "Browns D/ST" "-1.42-7.00" 32.24 1.4 0.48 0.56 0 0.1 "#6" 7 -1.42 4.21 17.7241 6 -1 397.648 5 -1 2.08
"1" "Raiders D/ST" "-0.79-7.99" 28.09 1.52 0.52 0.4 0 0.12 "#4" 7.99 -0.79 4.39 19.2721 6 -1 376.068 5 -1 2.08
"11" "Chiefs D/ST" "-1.96-13.16" 37.51 2.13 1.02 0.79 0 0.34 "#4" 13.16 -1.96 7.56 57.1536 7 -3 425.052 6 -3 1.79
"7" "49ers D/ST" "-2.90-14.08" 34.55 3.49 1.16 0.73 0.03 0.06 "#4" 14.08 -2.9 8.49 72.0801 7 -3 409.66 6 -3 1.69
"14" "Buccaneers D/ST" "-3.02-13.42" 37.3 2.52 0.89 0.96 0.09 0.21 "#2" 13.42 -3.02 8.22 67.5684 7 -3 423.96 6 -3 1.66
"14" "Dolphins D/ST" "-1.44-12.76" 35.65 2.37 0.93 1 0.06 0.21 "#5" 12.76 -1.44 7.1 50.41 7 -3 415.38 6 -3 1.61
"15" "Panthers D/ST" "-3.77-14.57" 35.6 2.85 0.92 0.96 0 0.16 "#2" 14.57 -3.77 9.17 84.0889 7 -3 415.12 6 -3 1.57
"8" "Packers D/ST" "-2.25-11.95" 35.35 2.79 0.85 0.73 0.03 0.16 "#4" 11.95 -2.25 7.1 50.41 7 -3 413.82 6 -3 0.97
"13" "Lions D/ST" "-3.02-12.10" 35.18 2.3 0.85 0.81 0.04 0.2 "#4" 12.1 -3.02 7.56 57.1536 7 -3 412.936 6 -3 0.9
"12" "Falcons D/ST" "-2.62-11.50" 35.07 2.02 0.8 0.86 0.06 0.18 "#2" 11.5 -2.62 7.06 49.8436 7 -3 412.364 6 -3 0.54
"17" "49ers D/ST" "-3.62-8.96" 33.68 1.82 0.58 0.36 0 0.12 "#4" 8.96 -3.62 6.29 39.5641 6 -1 405.136 6 -3 0.419999999999999
"13" "Raiders D/ST" "-3.26-11.64" 36.1 1.78 0.89 0.75 0.07 0.2 "#1" 11.64 -3.26 7.45 55.5025 7 -3 417.72 6 -3 0.4
"2" "Browns D/ST" "-2.64-6.62" 34.48 1.34 0.48 0.54 0 0.08 "#2" 6.62 -2.64 4.63 21.4369 6 -1 409.296 6 -3 -0.14
"17" "Panthers D/ST" "-1.99-5.41" 36.59 1.9 0.34 0.46 0 0.12 "#2" 5.41 -1.99 3.7 13.69 7 -3 420.268 6 -3 -1.78
"17" "Raiders D/ST" "-3.05-5.99" 35.96 1.18 0.54 0.42 0.02 0.12 "#1" 5.99 -3.05 4.52 20.4304 7 -3 416.992 6 -3 -2.14
